Absolute performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
435.685243       11       17       25       11       19       24     29      29    20          32            5
436.616156       11       17       25       11       19       24     29      29    20          32            5
437.547069       11       17       25       11       19       24     29      29    20          32            5
438.477982       11       17       25       11       19       24     29      29    20          32            5
439.408895       11       17       25       11       19       24     29      29    20          32            5
440.339808       11       17       25       11       19       24     29      29    20          32            5
441.270721       11       17       25       11       19       24     29      29    20          32            5
442.201634       11       17       25       11       19       24     29      29    20          32            5
443.132547       11       17       25       11       19       24     29      29    20          32            5
444.063459       11       17       25       11       19       24     29      29    20          32            5
444.994372       11       17       25       11       19       24     29      29    20          32            5
445.925285       11       17       25       11       19       24     29      29    20          32            5
446.856198       11       17       25       11       19       24     29      29    20          32            5
447.787111       11       17       25       11       19       24     29      29    20          32            5
448.718024       11       17       25       11       19       24     29      29    20          32            5
449.648937       11       17       25       11       19       24     29      29    20          32            5
450.579850       11       17       25       11       19       24     29      29    20          32            5
